"dataset_kind","site_id","park_name","scan_id","local_tree_id","persistent_tree_id","quarter","date","scenario","simulated_manual_dbh_cm","simulated_ai_dbh_cm","simulated_height_m","simulated_latitude","simulated_longitude","simulated_measurement_height_m","identity_kind","position_kind","reference_scan_id","reference_tree_id","seed"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2023Q4","Tree_022","SIM-park-4094350e24-Tree_022","2023Q4","2023-12-31","slow","29.75","29.82","11.11","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q1","Tree_022","SIM-park-4094350e24-Tree_022","2024Q1","2024-03-31","slow","29.77","30.05","11.12","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q2","Tree_022","SIM-park-4094350e24-Tree_022","2024Q2","2024-06-30","slow","29.82","30.17","11.13","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q3","Tree_022","SIM-park-4094350e24-Tree_022","2024Q3","2024-09-30","slow","29.88","29.88","11.14","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2024Q4","Tree_022","SIM-park-4094350e24-Tree_022","2024Q4","2024-12-31","slow","29.98","30.1","11.15","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q1","Tree_022","SIM-park-4094350e24-Tree_022","2025Q1","2025-03-31","slow","30.02","30.3","11.17","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q2","Tree_022","SIM-park-4094350e24-Tree_022","2025Q2","2025-06-30","slow","30.15","30.22","11.18","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q3","Tree_022","SIM-park-4094350e24-Tree_022","2025Q3","2025-09-30","slow","30.13","30.14","11.19","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2025Q4","Tree_022","SIM-park-4094350e24-Tree_022","2025Q4","2025-12-31","slow","30.25","30.54","11.2","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q1","Tree_022","SIM-park-4094350e24-Tree_022","2026Q1","2026-03-31","slow","30.29","30.15","11.21","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-4094350e24","臺中公園","sim20260327tcp001-2026Q2","Tree_022","SIM-park-4094350e24-Tree_022","2026Q2","2026-06-30","slow","30.35","30.73","11.22","24.144047","120.6850353","1.3","simulated","simulated","20260818092855","Tree_006","20260923"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q3","Tree_001","SIM-park-b8c84a7585-Tree_001","2022Q3","2022-09-30","steady","64.65","64.7","15.78","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q4","Tree_001","SIM-park-b8c84a7585-Tree_001","2022Q4","2022-12-31","steady","64.9","65.39","15.8","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q1","Tree_001","SIM-park-b8c84a7585-Tree_001","2023Q1","2023-03-31","steady","65.09","65.06","15.82","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q2","Tree_001","SIM-park-b8c84a7585-Tree_001","2023Q2","2023-06-30","steady","65.18","65.17","15.84","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q3","Tree_001","SIM-park-b8c84a7585-Tree_001","2023Q3","2023-09-30","steady","65.33","65.73","15.85","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q4","Tree_001","SIM-park-b8c84a7585-Tree_001","2023Q4","2023-12-31","steady","65.51","66.02","15.87","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q1","Tree_001","SIM-park-b8c84a7585-Tree_001","2024Q1","2024-03-31","steady","65.67","65.56","15.89","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q2","Tree_001","SIM-park-b8c84a7585-Tree_001","2024Q2","2024-06-30","steady","65.84","66.09","15.91","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q3","Tree_001","SIM-park-b8c84a7585-Tree_001","2024Q3","2024-09-30","steady","66.03","66","15.93","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q4","Tree_001","SIM-park-b8c84a7585-Tree_001","2024Q4","2024-12-31","steady","66.18","65.99","15.94","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q1","Tree_001","SIM-park-b8c84a7585-Tree_001","2025Q1","2025-03-31","steady","66.39","66.1","15.96","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q2","Tree_001","SIM-park-b8c84a7585-Tree_001","2025Q2","2025-06-30","steady","66.53","66.63","15.98","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q3","Tree_001","SIM-park-b8c84a7585-Tree_001","2025Q3","2025-09-30","steady","66.58","67.19","16","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q4","Tree_001","SIM-park-b8c84a7585-Tree_001","2025Q4","2025-12-31","steady","66.83","66.55","16.02","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q1","Tree_001","SIM-park-b8c84a7585-Tree_001","2026Q1","2026-03-31","steady","67.05","67.24","16.03","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q2","Tree_001","SIM-park-b8c84a7585-Tree_001","2026Q2","2026-06-30","steady","67.19","67.29","16.05","24.1305862","120.6433833","1.3","simulated","simulated","20260818092855","Tree_001","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q3","Tree_002","SIM-park-b8c84a7585-Tree_002","2022Q3","2022-09-30","slow","59.92","59.98","15.23","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q4","Tree_002","SIM-park-b8c84a7585-Tree_002","2022Q4","2022-12-31","slow","59.96","59.78","15.24","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q1","Tree_002","SIM-park-b8c84a7585-Tree_002","2023Q1","2023-03-31","slow","60.02","60.54","15.24","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q2","Tree_002","SIM-park-b8c84a7585-Tree_002","2023Q2","2023-06-30","slow","59.99","59.54","15.24","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q3","Tree_002","SIM-park-b8c84a7585-Tree_002","2023Q3","2023-09-30","slow","60.06","59.9","15.24","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q4","Tree_002","SIM-park-b8c84a7585-Tree_002","2023Q4","2023-12-31","slow","60","60.32","15.25","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q1","Tree_002","SIM-park-b8c84a7585-Tree_002","2024Q1","2024-03-31","slow","60.1","60.56","15.25","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q2","Tree_002","SIM-park-b8c84a7585-Tree_002","2024Q2","2024-06-30","slow","60.07","60.09","15.25","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q3","Tree_002","SIM-park-b8c84a7585-Tree_002","2024Q3","2024-09-30","slow","60.15","60.34","15.25","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q4","Tree_002","SIM-park-b8c84a7585-Tree_002","2024Q4","2024-12-31","slow","60.1","59.77","15.26","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q1","Tree_002","SIM-park-b8c84a7585-Tree_002","2025Q1","2025-03-31","slow","60.13","60.31","15.26","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q2","Tree_002","SIM-park-b8c84a7585-Tree_002","2025Q2","2025-06-30","slow","60.09","59.61","15.26","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q3","Tree_002","SIM-park-b8c84a7585-Tree_002","2025Q3","2025-09-30","slow","60.19","60.37","15.26","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q4","Tree_002","SIM-park-b8c84a7585-Tree_002","2025Q4","2025-12-31","slow","60.23","60.16","15.27","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q1","Tree_002","SIM-park-b8c84a7585-Tree_002","2026Q1","2026-03-31","slow","60.3","60.19","15.27","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q2","Tree_002","SIM-park-b8c84a7585-Tree_002","2026Q2","2026-06-30","slow","60.26","60.23","15.27","24.1304895","120.643345","1.3","simulated","simulated","20260818092855","Tree_002","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q3","Tree_003","SIM-park-b8c84a7585-Tree_003","2022Q3","2022-09-30","stalled","10.04","10.4","7","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q4","Tree_003","SIM-park-b8c84a7585-Tree_003","2022Q4","2022-12-31","stalled","10.28","10.41","7.07","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q1","Tree_003","SIM-park-b8c84a7585-Tree_003","2023Q1","2023-03-31","stalled","10.49","10.11","7.13","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q2","Tree_003","SIM-park-b8c84a7585-Tree_003","2023Q2","2023-06-30","stalled","10.76","10.84","7.2","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q3","Tree_003","SIM-park-b8c84a7585-Tree_003","2023Q3","2023-09-30","stalled","10.98","10.66","7.26","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q4","Tree_003","SIM-park-b8c84a7585-Tree_003","2023Q4","2023-12-31","stalled","11.16","11.22","7.32","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q1","Tree_003","SIM-park-b8c84a7585-Tree_003","2024Q1","2024-03-31","stalled","11.39","11.85","7.38","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q2","Tree_003","SIM-park-b8c84a7585-Tree_003","2024Q2","2024-06-30","stalled","11.61","11.7","7.44","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q3","Tree_003","SIM-park-b8c84a7585-Tree_003","2024Q3","2024-09-30","stalled","11.87","12.67","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2024Q4","Tree_003","SIM-park-b8c84a7585-Tree_003","2024Q4","2024-12-31","stalled","11.93","12.26","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q1","Tree_003","SIM-park-b8c84a7585-Tree_003","2025Q1","2025-03-31","stalled","11.93","11.78","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q2","Tree_003","SIM-park-b8c84a7585-Tree_003","2025Q2","2025-06-30","stalled","11.9","11.86","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q3","Tree_003","SIM-park-b8c84a7585-Tree_003","2025Q3","2025-09-30","stalled","11.88","12.07","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2025Q4","Tree_003","SIM-park-b8c84a7585-Tree_003","2025Q4","2025-12-31","stalled","11.84","12.32","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q1","Tree_003","SIM-park-b8c84a7585-Tree_003","2026Q1","2026-03-31","stalled","11.86","11.98","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2026Q2","Tree_003","SIM-park-b8c84a7585-Tree_003","2026Q2","2026-06-30","stalled","11.88","11.71","7.5","24.1303928","120.6433068","1.3","simulated","simulated","20260818092855","Tree_003","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q3","Tree_004","SIM-park-b8c84a7585-Tree_004","2022Q3","2022-09-30","negative_review","50.82","50.69","14.14","24.1303148","120.6432595","1.3","simulated","simulated","20260818092855","Tree_004","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2022Q4","Tree_004","SIM-park-b8c84a7585-Tree_004","2022Q4","2022-12-31","negative_review","50.99","51.68","14.16","24.1303148","120.6432595","1.3","simulated","simulated","20260818092855","Tree_004","20260924"
"simulated","park-b8c84a7585","豐樂雕塑公園","sim20260328flp001-2023Q1","Tree_004","SIM-park-b8c84a7585-Tree_004","2023Q1","2023-03-31","negative_review","51.22","51.13","14.18","24.1303148","120.6432595","1.3","simulated","simulated","20260818092855","Tree_004","20260924"
